nazwa;typ;gmina;powiat;woj;teryt
Okrągła Łąka;wieś;Sadlinki;kwidzyński;pomorskie;156512
Okrągłe;wieś;Biłgoraj;biłgorajski;lubelskie;886127
Okrągłe;wieś;Jeleniewo;suwalski;podlaskie;759340
Okrągłe;wieś;Wydminy;giżycki;warmińsko-mazurskie;772300
Okrągłe;wieś;Dąbrówno;ostródzki;warmińsko-mazurskie;472510
Okręg;wieś;Gręboszów;dąbrowski;małopolskie;820217
Okręglica;wieś;Sieradz;sieradzki;łódzkie;713875
Okręglica;wieś;Sadowie;opatowski;świętokrzyskie;806306
Okręglica;wieś;Kawęczyn;turecki;wielkopolskie;285586
Okrężnica;wieś;Przyłęk;zwoleński;mazowieckie;633455
Okrzeja;wieś;Krzywda;łukowski;lubelskie;677257
Okrzeszyce;wieś;Żórawina;wrocławski;dolnośląskie;884683
Okrzeszyn;wieś;Lubawka;kamiennogórski;dolnośląskie;190510
Okrzeszyn;wieś;Konstancin-Jeziorna;piaseczyński;mazowieckie;3961
Oksa;wieś;Oksa;jędrzejowski;świętokrzyskie;256509
Oksiutycze;wieś;Mielnik;siemiatycki;podlaskie;35100
Oksza;wieś;Witnica;gorzowski;lubuskie;188370
Okszów;wieś;Chełm;chełmski;lubelskie;101391
Oktowo;wieś;Dąbrowa Chełmińska;bydgoski;kujawsko-pomorskie;84178
Okulice;wieś;Sobótka;wrocławski;dolnośląskie;880136
Okulice;wieś;Rzezawa;bocheński;małopolskie;830196
Okunica;wieś;Pyrzyce;pyrzycki;zachodniopomorskie;781977
Okunie;wieś;Barlinek;myśliborski;zachodniopomorskie;177810
Okuniew;wieś;Halinów;miński;mazowieckie;2890
Okunin;wieś;Sulechów;zielonogórski;lubuskie;914384
Okuninka;wieś;Włodawa;włodawski;lubelskie;109777
Okunino;wieś;Miastko;bytowski;pomorskie;747696
Okuniowiec;wieś;Suwałki;suwalski;podlaskie;769048
Okup Mały;wieś;Łask;łaski;łódzkie;707107
Okup Wielki;wieś;Łask;łaski;łódzkie;707113
Okurowo;wieś;Kolno;kolneński;podlaskie;399723
Olbierzowice;wieś;Klimontów;sandomierski;świętokrzyskie;796140
Olbięcin;wieś;Trzydnik Duży;kraśnicki;lubelskie;808759
Olbrachcice;wieś;Wschowa;wschowski;lubuskie;377940
Olbrachcice;wieś;Pokrzywnica;pułtuski;mazowieckie;122849
Olbrachcice;wieś;Biała;prudnicki;opolskie;491430
Olbrachcice;wieś;Dąbrowa Zielona;częstochowski;śląskie;130932
Olbrachcice;wieś;Wodzisław;jędrzejowski;świętokrzyskie;279350
Olbrachcice Wielkie;wieś;Ząbkowice Śląskie;ząbkowicki;dolnośląskie;856563
Olbrachtowice;wieś;Sobótka;wrocławski;dolnośląskie;880142
Olbrachtowo;wieś;Susz;iławski;warmińsko-mazurskie;158280
Olbrachtów;wieś;Żary;żarski;lubuskie;918034
Olbrachtówko;wieś;Susz;iławski;warmińsko-mazurskie;158296
Olchawa;wieś;Nowy Wiśnicz;bocheński;małopolskie;824965
Olchowa;wieś;Iwierzyce;ropczycko-sędziszowski;podkarpackie;651737
Olchowa;wieś;Zagórz;sanocki;podkarpackie;362708
Olchowiec;wieś;Obsza;biłgorajski;lubelskie;896150
Olchowiec;wieś;Wierzbica;chełmski;lubelskie;109435
Olchowiec;wieś;Żółkiewka;krasnostawski;lubelskie;907355
Olchowiec;wieś;Dukla;krośnieński;podkarpackie;349903
Olchowiec;wieś;Drawsko Pomorskie;drawski;zachodniopomorskie;305969
Olchowo;wieś;Zagórów;słupecki;wielkopolskie;301530
Olchowo;wieś;Nowogard;goleniowski;zachodniopomorskie;780080
Olchówka;wieś;Sosnowica;parczewski;lubelskie;108335
Olchówka;wieś;Narewka;hajnowski;podlaskie;37055
Oldrzyszowice;wieś;Lewin Brzeski;brzeski;opolskie;498224
Olechów Nowy;wieś;Sienno;lipski;mazowieckie;636548
Olechów Stary;wieś;Sienno;lipski;mazowieckie;636689
Olecko;miasto;Olecko;olecki;warmińsko-mazurskie;977798
Olejnica;wieś;Przemęt;wolsztyński;wielkopolskie;375467
Olek;wieś;Szubin;nakielski;kujawsko-pomorskie;97287
Oleksianka;wieś;Latowicz;miński;mazowieckie;677694
Oleksin;wieś;Kołbiel;otwocki;mazowieckie;674833
Oleksin;wieś;Kotuń;siedlecki;mazowieckie;676772
Oleksin;wieś;Brańsk;bielski;podlaskie;24779
Oleksów;wieś;Gniewoszów;kozienicki;mazowieckie;620062
Oleksze;wieś;Orla;bielski;podlaskie;38250
Olekszyn;wieś;Kiszkowo;gnieźnieński;wielkopolskie;584975
Olempin;wieś;Markuszów;puławski;lubelskie;385721
Olendry;wieś;Grabica;piotrkowski;łódzkie;540676
Olendry;wieś;Siemiatycze;siemiatycki;podlaskie;39717
Olendy;wieś;Rudka;bielski;podlaskie;24800
Olenówka;wieś;Dorohusk;chełmski;lubelskie;102806
Olesice;wieś;Witonia;łęczycki;łódzkie;578779
Olesin;wieś;Gorzków;krasnostawski;lubelskie;888379
Olesin;wieś;Kurów;puławski;lubelskie;384489
Olesin;wieś;Dębe Wielkie;miński;mazowieckie;670120
Olesin;wieś;Władysławów;turecki;wielkopolskie;301049
Olesno;wieś;Olesno;dąbrowski;małopolskie;825404
Olesno;miasto;Olesno;oleski;opolskie;932293
Oleszka;wieś;Zdzieszowice;krapkowicki;opolskie;505591
Oleszki;wieś;Busko-Zdrój;buski;świętokrzyskie;232354
Oleszkowo;wieś;Czarna Białostocka;białostocki;podlaskie;25610
Oleszna;wieś;Łagiewniki;dzierżoniowski;dolnośląskie;876778
Oleszna Podgórska;wieś;Lubomierz;lwówecki;dolnośląskie;190638
Oleszno;wieś;Wielgie;lipnowski;kujawsko-pomorskie;871278
Oleszno;wieś;Krasocin;włoszczowski;świętokrzyskie;246014
Oleszno;wieś;Gołańcz;wągrowiecki;wielkopolskie;526133
Oleszno;wieś;Drawsko Pomorskie;drawski;zachodniopomorskie;305739
Oleszyce;miasto;Oleszyce;lubaczowski;podkarpackie;972507
Oleśnica;miasto;Oleśnica m;oleśnicki;dolnośląskie;987213
Oleśnica;wieś;Dalików;poddębicki;łódzkie;702469
Oleśnica;wieś;Ostrówek;wieluński;łódzkie;708710
Oleśnica;wieś;Olesno;dąbrowski;małopolskie;825440
Oleśnica;wieś;Wodynie;siedlecki;mazowieckie;694830
Oleśnica;wieś;Oleśnica;staszowski;świętokrzyskie;257118
Oleśnica;wieś;Chodzież;chodzieski;wielkopolskie;524631
Oleśnica;wieś;Zagórów;słupecki;wielkopolskie;301552
Oleśnica Mała;wieś;Oława;oławski;dolnośląskie;879535
Oleśniczka;wieś;Długołęka;wrocławski;dolnośląskie;873923
Oleśnik;wieś;Bełchatów;bełchatowski;łódzkie;535801
Oleśnik;wieś;Błędów;grójecki;mazowieckie;615084
Oleśniki;wieś;Trawniki;świdnicki;lubelskie;392158
Oleśno;wieś;Gronowo Elbląskie;elbląski;warmińsko-mazurskie;150662
Olewin;wieś;Wieluń;wieluński;łódzkie;718170
Olewin;wieś;Olkusz;olkuski;małopolskie;218035
Olędry;wieś;Wielbark;szczycieński;warmińsko-mazurskie;490330
Olędy;wieś;Mordy;siedlecki;mazowieckie;682471
Olędy;wieś;Zbuczyn;siedlecki;mazowieckie;696585
Olędzkie;wieś;Brańsk;bielski;podlaskie;24816
Olganowo;wieś;Choceń;włocławski;kujawsko-pomorskie;860406
Olganów;wieś;Busko-Zdrój;buski;świętokrzyskie;232360
Olimpia;wieś;Brudzew;turecki;wielkopolskie;281737
Olimpin;wieś;Nowa Wieś Wielka;bydgoski;kujawsko-pomorskie;92806
Olimpiów;wieś;Mniszków;opoczyński;łódzkie;546130
Olimpów;wieś;Iwierzyce;ropczycko-sędziszowski;podkarpackie;651810
Oliszki;wieś;Choroszcz;białostocki;podlaskie;25224
Oliszki;wieś;Mońki;moniecki;podlaskie;35671
Olki;wieś;Sypniewo;makowski;mazowieckie;520923
Olkowice;wieś;Promna;białobrzeski;mazowieckie;632912
Olkowo;wieś;Godkowo;elbląski;warmińsko-mazurskie;150389
Olkusz;miasto;Olkusz;olkuski;małopolskie;941777
Olmonty;wieś;Juchnowiec Kościelny;białostocki;podlaskie;31503
Olpuch;wieś;Stara Kiszewa;kościerski;pomorskie;173060
Olsza;wieś;Milicz;milicki;dolnośląskie;884298
Olsza;wieś;Mogilno;mogileński;kujawsko-pomorskie;91646
Olsza;wieś;Rogów;brzeziński;łódzkie;736304
Olsza;wieś;Dąbrowa Białostocka;sokólski;podlaskie;26689
Olsza;wieś;Śrem;śremski;wielkopolskie;596493
Olszak;wieś;Pułtusk;pułtuski;mazowieckie;123197
Olszak;wieś;Babiak;kolski;wielkopolskie;281430
Olszaki;wieś;Długosiodło;wyszkowski;mazowieckie;509666
Olszamowice;wieś;Fałków;konecki;świętokrzyskie;539064
Olszamy;wieś;Promna;białobrzeski;mazowieckie;632941
Olszana;wieś;Podegrodzie;nowosądecki;małopolskie;460693
Olszanica;wieś;Zagrodno;złotoryjski;dolnośląskie;368415
Olszanica;wieś;Olszanica;leski;podkarpackie;358262
Olszanica;wieś;Wyszki;bielski;podlaskie;44115
Olszanica;wieś;Sadlinki;kwidzyński;pomorskie;156529
Olszanka;wieś;Turobin;biłgorajski;lubelskie;903133
Olszanka;wieś;Kraśniczyn;krasnostawski;lubelskie;104640
Olszanka;wieś;Łopiennik Górny;krasnostawski;lubelskie;105360
Olszanka;wieś;Krzczonów;lubelski;lubelskie;384213
Olszanka;wieś;Podegrodzie;nowosądecki;małopolskie;460859
Olszanka;wieś;Olszanka;łosicki;mazowieckie;16700
Olszanka;wieś;Wyszków;wyszkowski;mazowieckie;523229
Olszanka;wieś;Puszcza Mariańska;żyrardowski;mazowieckie;734943
Olszanka;wieś;Olszanka;brzeski;opolskie;500620
Olszanka;wieś;Nowinka;augustowski;podlaskie;763011
Olszanka;wieś;Zabłudów;białostocki;podlaskie;44747
Olszanka;wieś;Sejny;sejneński;podlaskie;768244
Olszanka;wieś;Suchowola;sokólski;podlaskie;41170
Olszanka;wieś;Filipów;suwalski;podlaskie;757200
Olszanka;wieś;Przerośl;suwalski;podlaskie;765932
Olszanka;wieś;Rutka-Tartak;suwalski;podlaskie;767397
Olszanka;wieś;Szypliszki;suwalski;podlaskie;770347
Olszanka;wieś;Przywidz;gdański;pomorskie;170073
Olszanki;wieś;Kodeń;bialski;lubelskie;14002
Olszanowo;wieś;Rzeczenica;człuchowski;pomorskie;750132
Olszany;wieś;Rudna;lubiński;dolnośląskie;367338
Olszany;wieś;Strzegom;świdnicki;dolnośląskie;855807
Olszany;wieś;Jasieniec;grójecki;mazowieckie;623787
Olszany;wieś;Krasiczyn;przemyski;podkarpackie;604867
Olsze;wieś;Morzeszczyn;tczewski;pomorskie;167622
Olszew;wieś;Goszczyn;grójecki;mazowieckie;620493
Olszew;wieś;Ceranów;sokołowski;mazowieckie;669588
Olszewa;wieś;Grabów;łęczycki;łódzkie;284523
Olszewek;wieś;Mszczonów;żyrardowski;mazowieckie;732737
Olszewek;wieś;Brańsk;bielski;podlaskie;24822
Olszewice;wieś;Inowrocław;inowrocławski;kujawsko-pomorskie;86154
Olszewice;wieś;Sławno;opoczyński;łódzkie;551906
Olszewice;wieś;Kałuszyn;miński;mazowieckie;673905
Olszewiec;wieś;Czernice Borowe;przasnyski;mazowieckie;113170
Olszewka;wieś;Nakło nad Notecią;nakielski;kujawsko-pomorskie;92462
Olszewka;wieś;Sośno;sępoleński;kujawsko-pomorskie;96075
Olszewka;wieś;Sońsk;ciechanowski;mazowieckie;126333
Olszewka;wieś;Lelis;ostrołęcki;mazowieckie;513248
Olszewka;wieś;Jednorożec;przasnyski;mazowieckie;510735
Olszewki;wieś;Dźwierzuty;szczycieński;warmińsko-mazurskie;473365
Olszewko;wieś;Kuczbork-Osada;żuromiński;mazowieckie;117848
Olszewnica;wieś;Borki;radzyński;lubelskie;378951
Olszewnica;wieś;Kąkolewnica;radzyński;lubelskie;13356
Olszewnica Nowa;wieś;Wieliszew;legionowski;mazowieckie;8540
Olszewnica Stara;wieś;Wieliszew;legionowski;mazowieckie;8616
Olszewnik;wieś;Jeziorany;olsztyński;warmińsko-mazurskie;476889
Olszewo;wieś;Jeżów;brzeziński;łódzkie;728902
Olszewo;wieś;Żuromin;żuromiński;mazowieckie;130270
Olszewo;wieś;Boćki;bielski;podlaskie;24213
Olszewo;wieś;Brańsk;bielski;podlaskie;24839
Olszewo;wieś;Śniadowo;łomżyński;podlaskie;408327
Olszewo;wieś;Perlejewo;siemiatycki;podlaskie;403241
Olszewo;wieś;Prostki;ełcki;warmińsko-mazurskie;765659
Olszewo;wieś;Stare Juchy;ełcki;warmińsko-mazurskie;768592
Olszewo;wieś;Mikołajki;mrągowski;warmińsko-mazurskie;762170
Olszewo;wieś;Nidzica;nidzicki;warmińsko-mazurskie;483926
Olszewo;wieś;Olecko;olecki;warmińsko-mazurskie;763554
Olszewo;wieś;Śmigiel;kościański;wielkopolskie;376656
Olszewo;wieś;Środa Wielkopolska;średzki;wielkopolskie;597015
Olszewo Węgorzewskie;wieś;Budry;węgorzewski;warmińsko-mazurskie;755460
Olszewo-Bołąki;wieś;Stupsk;mławski;mazowieckie;127380
Olszewo-Borki;wieś;Olszewo-Borki;ostrołęcki;mazowieckie;515968
Olszewo-Borzymy;wieś;Stupsk;mławski;mazowieckie;127410
Olszewo-Cechny;wieś;Andrzejewo;ostrowski;mazowieckie;394708
Olszewo-Góra;wieś;Jedwabne;łomżyński;podlaskie;398340
Olszewo-Grzymki;wieś;Stupsk;mławski;mazowieckie;127427
Olszewo-Przyborowo;wieś;Rutki;zambrowski;podlaskie;405381
Olszowa;wieś;Ujazd;tomaszowski;łódzkie;554655
Olszowa;wieś;Zakliczyn;tarnowski;małopolskie;836939
Olszowa;wieś;Wyśmierzyce;białobrzeski;mazowieckie;642075
Olszowa;wieś;Jastrzębia;radomski;mazowieckie;624344
Olszowa;wieś;Ujazd;strzelecki;opolskie;504380
Olszowa;wieś;Kępno;kępiński;wielkopolskie;199823
Olszowa Dąbrowa;wieś;Stromiec;białobrzeski;mazowieckie;638910
Olszowa Droga;wieś;Goniądz;moniecki;podlaskie;396759
Olszowa Wola;wieś;Sadkowice;rawski;łódzkie;737315
Olszowa-Piaski;wieś;Ujazd;tomaszowski;łódzkie;554566
Olszowice;wieś;Świątniki Górne;krakowski;małopolskie;337640
Olszowiec;wieś;Bychawa;lubelski;lubelskie;379560
Olszowiec;wieś;Markuszów;puławski;lubelskie;385738
Olszowiec;wieś;Sławno;opoczyński;łódzkie;551929
Olszowiec;wieś;Lubochnia;tomaszowski;łódzkie;544705
Olszowiec;wieś;Brochów;sochaczewski;mazowieckie;9863
Olszowiec;wieś;Iłów;sochaczewski;mazowieckie;566351
Olszowiec-Kolonia;wieś;Bychawa;lubelski;lubelskie;379577
Olszownica;wieś;Baćkowice;opatowski;świętokrzyskie;786756
Olszówka;wieś;Twardogóra;oleśnicki;dolnośląskie;882081
Olszówka;wieś;Mszana Dolna;limanowski;małopolskie;453925
Olszówka;wieś;Mszczonów;żyrardowski;mazowieckie;735405
Olszówka;wieś;Łopuszno;kielecki;świętokrzyskie;248705
Olszówka;wieś;Olszówka;kolski;wielkopolskie;290251
Olszówka;wieś;Przykona;turecki;wielkopolskie;292669
Olszówka Pilczycka;wieś;Słupia (Konecka);konecki;świętokrzyskie;269630
Olsztyn;wieś;Olsztyn;częstochowski;śląskie;140675
Olsztyn;miasto;Olsztyn;Olsztyn;warmińsko-mazurskie;964465
Olsztynek;miasto;Olsztynek;olsztyński;warmińsko-mazurskie;964910
Olszyc Szlachecki;wieś;Domanice;siedlecki;mazowieckie;670806
Olszyc Włościański;wieś;Domanice;siedlecki;mazowieckie;670812
Olszyc-Folwark;wieś;Domanice;siedlecki;mazowieckie;670798
Olszyn;wieś;Rokitno;bialski;lubelskie;18394
Olszyna;miasto;Olszyna;lubański;dolnośląskie;191684
Olszyna;wieś;Trzebiel;żarski;lubuskie;915946
Olszyna;wieś;Herby;lubliniecki;śląskie;132492
Olszyna;wieś;Ostrzeszów;ostrzeszowski;wielkopolskie;206322
Olszyna Dolna;wieś;Olszyna;lubański;dolnośląskie;191690
Olszyniec;wieś;Walim;wałbrzyski;dolnośląskie;856445
Olszyniec;wieś;Żary;żarski;lubuskie;918040
Olszynka;wieś;Bądkowo;aleksandrowski;kujawsko-pomorskie;858310
Olszynka;wieś;Lubrza;prudnicki;opolskie;498394
Olszynka;wieś;Orły;przemyski;podkarpackie;607529
Olszynka;wieś;Korycin;sokólski;podlaskie;32359
Olszynka;wieś;Korsze;kętrzyński;warmińsko-mazurskie;478871
Olszynki;wieś;Młodzieszyn;sochaczewski;mazowieckie;732157
Olszyny;wieś;Kamienna Góra;kamiennogórski;dolnośląskie;189960
Olszyny;wieś;Łęki Szlacheckie;piotrkowski;łódzkie;545337
Olszyny;wieś;Babice;chrzanowski;małopolskie;211910
Olszyny;wieś;Rzepiennik Strzyżewski;tarnowski;małopolskie;829431
Olszyny;wieś;Wojnicz;tarnowski;małopolskie;836052
Olszyny;wieś;Myszyniec;ostrołęcki;mazowieckie;514963
Olszyny;wieś;Piątnica;łomżyński;podlaskie;403910
Olszyny;wieś;Czersk;chojnicki;pomorskie;83351
Olszyny;wieś;Szczytno;szczycieński;warmińsko-mazurskie;489366
Olszyny-Kolonia;wieś;Piątnica;łomżyński;podlaskie;403940
Olunin;wieś;Iłów;sochaczewski;mazowieckie;566411
Olza;wieś;Gorzyce;wodzisławski;śląskie;214698
Ołaczewo;wieś;Środa Wielkopolska;średzki;wielkopolskie;596790
Oława;miasto;Oława m;oławski;dolnośląskie;987259
Ołdaki;wieś;Rzekuń;ostrołęcki;mazowieckie;519535
Ołdaki;wieś;Gzy;pułtuski;mazowieckie;116091
Ołdaki;wieś;Mońki;moniecki;podlaskie;35688
Ołdaki-Magna Brok;wieś;Czyżew;wysokomazowiecki;podlaskie;396340
Ołdaki-Polonia;wieś;Andrzejewo;ostrowski;mazowieckie;394737
Ołdakowizna;wieś;Stanisławów;miński;mazowieckie;690016
Ołdrzychowice Kłodzkie;wieś;Kłodzko;kłodzki;dolnośląskie;852938
Ołdrzychowo;wieś;Janikowo;inowrocławski;kujawsko-pomorskie;86467
Ołobok;wieś;Osiecznica;bolesławiecki;dolnośląskie;191773
Ołobok;wieś;Skąpe;świebodziński;lubuskie;913580
Ołobok;wieś;Sieroszewice;ostrowski;wielkopolskie;208338
Ołownik;wieś;Budry;węgorzewski;warmińsko-mazurskie;755508
Ołowskie;wieś;Nur;ostrowski;mazowieckie;402827
Ołpiny;wieś;Szerzyny;tarnowski;małopolskie;832338
Ołtarze-Gołacze;wieś;Nur;ostrowski;mazowieckie;402833
Ołtarzew;wieś;Ożarów Mazowiecki;warszawski zachodni;mazowieckie;5960
Ołudza;wieś;Szczekociny;zawierciański;śląskie;146301
Ołużna;wieś;Gościno;kołobrzeski;zachodniopomorskie;306302
Omięcin;wieś;Szydłowiec;szydłowiecki;mazowieckie;639274
Omięciny;wieś;Joniec;płoński;mazowieckie;116665
Omule;wieś;Lubawa;iławski;warmińsko-mazurskie;480359
Onufryjewo;wieś;Ruciane-Nida;piski;warmińsko-mazurskie;767055
Opacie;wieś;Jasło;jasielski;podkarpackie;352986
Opacionka;wieś;Brzostek;dębicki;podkarpackie;814866
Opactwo;wieś;Sieciechów;kozienicki;mazowieckie;636063
Opacz;wieś;Konstancin-Jeziorna;piaseczyński;mazowieckie;3978
Opacz Mała;wieś;Michałowice;pruszkowski;mazowieckie;5262
Opacz-Kolonia;wieś;Michałowice;pruszkowski;mazowieckie;5256
Opaka;wieś;Lubaczów;lubaczowski;podkarpackie;606317
Opaka Duża;wieś;Czeremcha;hajnowski;podlaskie;25862
Opalanka;wieś;Koneck;aleksandrowski;kujawsko-pomorskie;863830
Opalanki;wieś;Ozorków;zgierski;łódzkie;414322
Opalenica;wieś;Brodnica;brodnicki;kujawsko-pomorskie;841165
Opalenica;miasto;Opalenica;nowotomyski;wielkopolskie;971241
Opalenie;wieś;Gniew;tczewski;pomorskie;161329
Opaleniec;wieś;Chorzele;przasnyski;mazowieckie;507650
Opaleniska;wieś;Grodzisko Dolne;leżajski;podkarpackie;650790
Opalewo;wieś;Szczaniec;świebodziński;lubuskie;914480
Oparczyska;wieś;Bobrowniki;lipnowski;kujawsko-pomorskie;858540
Oparówka;wieś;Wiśniowa;strzyżowski;podkarpackie;667276
Oparzno;wieś;Świdwin;świdwiński;zachodniopomorskie;312952
Opatkowice;wieś;Puławy;puławski;lubelskie;390113
Opatkowice;wieś;Proszowice;proszowicki;małopolskie;332044
Opatkowice;wieś;Kozienice;kozienicki;mazowieckie;627673
Opatkowice;wieś;Działoszyce;pińczowski;świętokrzyskie;237512
Opatkowice Cysterskie;wieś;Imielno;jędrzejowski;świętokrzyskie;239758
Opatkowice Drewniane;wieś;Imielno;jędrzejowski;świętokrzyskie;239770
Opatkowice Murowane;wieś;Imielno;jędrzejowski;świętokrzyskie;239793
Opatkowice Pojałowskie;wieś;Imielno;jędrzejowski;świętokrzyskie;239801
Opatkowiczki;wieś;Czarnocin;kazimierski;świętokrzyskie;236062
Opatowice;wieś;Borów;strzeliński;dolnośląskie;872929
Opatowice;wieś;Radziejów;radziejowski;kujawsko-pomorskie;868075
Opatowiec;wieś;Opatowiec;kazimierski;świętokrzyskie;257963
Opatowina;wieś;Nur;ostrowski;mazowieckie;402684
Opatów;wieś;Opatów;kłobucki;śląskie;140959
Opatów;miasto;Opatów;opatowski;świętokrzyskie;980671
Opatów;wieś;Łęka Opatowska;kępiński;wielkopolskie;203000
Opatówek;wieś;Opatówek;kaliski;wielkopolskie;205386
Opatówiec;wieś;Staroźreby;płocki;mazowieckie;576817
Opatówko;wieś;Nekla;wrzesiński;wielkopolskie;590332
Opawa;wieś;Lubawka;kamiennogórski;dolnośląskie;190526
Opawica;wieś;Głubczyce;głubczycki;opolskie;494433
Opęchowo;wieś;Troszyn;ostrołęcki;mazowieckie;522224
Opielanka;wieś;Topólka;radziejowski;kujawsko-pomorskie;870534
Opiesin;wieś;Daszyna;łęczycki;łódzkie;562583
Opiesin;wieś;Zduńska Wola;zduńskowolski;łódzkie;721917
Opin;wieś;Orneta;lidzbarski;warmińsko-mazurskie;153979
Opinogóra Dolna;wieś;Opinogóra Górna;ciechanowski;mazowieckie;121637
Opinogóra Górna;wieś;Opinogóra Górna;ciechanowski;mazowieckie;121643
Opinogóra-Kolonia;wieś;Opinogóra Górna;ciechanowski;mazowieckie;121650
Opoczka;wieś;Świdnica;świdnicki;dolnośląskie;856215
Opoczka Mała;wieś;Annopol;kraśnicki;lubelskie;786414
Opoczki;wieś;Aleksandrów Kujawski;aleksandrowski;kujawsko-pomorskie;857350
Opoczno;miasto;Opoczno;opoczyński;łódzkie;967943
Opojowice;wieś;Czarnożyły;wieluński;łódzkie;701659
Opoka;wieś;Końskowola;puławski;lubelskie;383691
Opoka Duża;wieś;Annopol;kraśnicki;lubelskie;786420
Opoka-Kolonia;wieś;Annopol;kraśnicki;lubelskie;786443
Opoki;wieś;Aleksandrów Kujawski;aleksandrowski;kujawsko-pomorskie;857367
Opole;wieś;Podedwórze;parczewski;lubelskie;17779
Opole;wieś;Parzęczew;zgierski;łódzkie;415304
Opole;miasto;Opole;Opole;opolskie;965016
Opole Lubelskie;miasto;Opole Lubelskie;opolski;lubelskie;956550
Opole-Świerczyna;wieś;Siedlce;siedlecki;mazowieckie;686693
Opolnica;wieś;Bardo;ząbkowicki;dolnośląskie;851287
Opolno-Zdrój;wieś;Bogatynia;zgorzelecki;dolnośląskie;188854
Oporowo;wieś;Łabiszyn;żniński;kujawsko-pomorskie;91155
Oporowo;wieś;Krzemieniewo;leszczyński;wielkopolskie;372411
Oporów;wieś;Oporów;kutnowski;łódzkie;572481
Oporówek;wieś;Inowrocław;inowrocławski;kujawsko-pomorskie;86160
Oporówek;wieś;Łabiszyn;żniński;kujawsko-pomorskie;91178
Oporówko;wieś;Krzemieniewo;leszczyński;wielkopolskie;372440
Oporzyn;wieś;Wągrowiec;wągrowiecki;wielkopolskie;531950
Opożdżew;wieś;Warka;grójecki;mazowieckie;640426
Oprzężów;wieś;Wola Krzysztoporska;piotrkowski;łódzkie;555695
Opypy;wieś;Grodzisk Mazowiecki;grodziski;mazowieckie;2453
Oracze;wieś;Ełk;ełcki;warmińsko-mazurskie;756620
Oraczew;wieś;Witonia;łęczycki;łódzkie;578785
Oraczew;wieś;Wróblew;sieradzki;łódzkie;719725
Oraczew Mały;wieś;Wróblew;sieradzki;łódzkie;719731
Oraczewice;wieś;Choszczno;choszczeński;zachodniopomorskie;179140
Orawka;wieś;Jabłonka;nowotarski;małopolskie;429453
Orądki;wieś;Piątek;łęczycki;łódzkie;573210
Orątki Dolne;wieś;Żychlin;kutnowski;łódzkie;580463
Orątki Górne;wieś;Żychlin;kutnowski;łódzkie;580470
Orchowiec;wieś;Gorzków;krasnostawski;lubelskie;888385
Orchowo;wieś;Orchowo;słupecki;wielkopolskie;290660
Orchów;wieś;Łask;łaski;łódzkie;707136
Orchówek;wieś;Włodawa;włodawski;lubelskie;109949
Orchówek;wieś;Orchowo;słupecki;wielkopolskie;290676
Orchów-Wesółka;wieś;Łask;łaski;łódzkie;707159
Orczów;wieś;Łopuszno;kielecki;świętokrzyskie;248728
Orczuchy;wieś;Nowa Brzeźnica;pajęczański;łódzkie;139844
Ordzin;wieś;Obrzycko;szamotulski;wielkopolskie;592041
Orelec;wieś;Olszanica;leski;podkarpackie;358291
Orenice;wieś;Piątek;łęczycki;łódzkie;573227
Orkanów;wieś;Pińczów;pińczowski;świętokrzyskie;263260
